2019,201906,160,NWFSC - FEAT,11,6/23/19 01:58,35.9025053,-121.5823847,40,Female,0.365,3,Developing,403862,,Empty,,,85dc1040-a794-4886-a323-c1398b827ebe,0f6c940d-a3bc-44bf-bdc4-7363e8b40bd5
2019,201906,160,NWFSC - FEAT,11,6/23/19 01:58,35.9025053,-121.5823847,32.5,Male,0.18,2,Developing,403862,,Empty,,,1749526d-c509-4808-b85e-e49382115dc2,3234a0e3-f6be-4990-a62d-e8cbe73b521b
2019,201906,160,NWFSC - FEAT,11,6/23/19 01:58,35.9025053,-121.5823847,30,Female,0.16,2,Immature,403862,,Empty,,,09cb493a-74fe-43ac-a919-3c5d8febf789,f001d099-2bcf-4990-b0ca-c9eb426140a7
2015,201507,160,NWFSC - FEAT,33,7/21/15 21:46,42.45788833,-124.8143133,44,Male,0.495,5,Developing,403862,,Empty,,,768c0bce-01d1-4f7e-811e-fdcba7175bb6,58dacb34-4608-4914-a1b5-d5a7d0c90f28
2015,201507,160,NWFSC - FEAT,33,7/21/15 21:46,42.45788833,-124.8143133,43,Male,0.485,5,Spawning,403862,,Empty,,,7d62cbcc-b840-46b9-b6f0-1c0585cf7685,f20e68cc-82fb-4f8b-8a76-9f5a4218d0c2
2015,201507,160,NWFSC - FEAT,33,7/21/15 21:46,42.45788833,-124.8143133,44,Female,0.535,3,Developing,403862,,Empty,,,9599d293-2400-421d-ab88-68ffac6a4a37,fc983f15-83cd-40a8-8b81-177cb5a51b0d
2015,201507,160,NWFSC - FEAT,33,7/21/15 21:46,42.45788833,-124.8143133,45,Female,0.505,5,Developing,403862,,Empty,,,5409d635-7f9a-4f10-8d0c-7e03eaa1cd15,96145b93-1f57-4f4a-a0a4-6f6fb3bf228c
2015,201507,160,NWFSC - FEAT,53,8/11/15 21:22,46.11392,-124.6944517,22,Male,0.06,1,Immature,403862,,Empty,,,d4ce6738-6c0b-489f-91dc-433bf4583bef,ae1f61f8-2165-44f7-a26c-7a79556c39e1
2015,201507,160,NWFSC - FEAT,53,8/11/15 21:22,46.11392,-124.6944517,43,Male,0.5,5,Developing,403862,,Empty,,,400fb383-7659-4813-8da6-c12f3fe52904,fca59b80-bc96-4bb4-9825-d7b9feebe87f
2015,201507,160,NWFSC - FEAT,53,8/11/15 21:22,46.11392,-124.6944517,45,Female,0.55,5,Developing,403862,,Empty,,,32f29aa4-c562-4788-b5ca-f2835f5e1621,53de4c56-53e4-4a85-87cf-60f68274fae5
2015,201507,160,NWFSC - FEAT,53,8/11/15 21:22,46.11392,-124.6944517,47,Male,0.55,5,Developing,403862,,Empty,,,fd97999e-fcb1-432f-bb1a-02eb507d9255,9b61f469-448a-46db-941d-6eb4d12d9934
2015,201507,160,NWFSC - FEAT,69,8/24/15 22:37,48.45124667,-126.1545867,47,Female,0.615,5,Developing,403862,,Empty,,,f55cbdd6-1091-44d7-8b3a-5b33a00f0a7b,4a3ba0a8-b3ab-4ce4-beaf-aeab8fcc25b3
2015,201507,160,NWFSC - FEAT,69,8/24/15 22:37,48.45124667,-126.1545867,41,Female,0.46,5,Developing,403862,,Empty,,,f62cd0ed-ff5c-4a46-ac3f-1d45ae46f4a4,befa31f8-cc65-47ea-b321-363acb7fe258
2015,201507,160,NWFSC - FEAT,69,8/24/15 22:37,48.45124667,-126.1545867,44,Female,0.555,5,Developing,403862,,Empty,,,c4f90488-4495-4305-8f80-2b76a0d6ed81,7e4afe97-35b4-4bb5-9bc1-124e726889ec
2015,201507,160,NWFSC - FEAT,69,8/24/15 22:37,48.45124667,-126.1545867,40,Male,0.415,4,Developing,403862,,Empty,,,3e612758-1a8c-484d-92cb-25d59501ff60,05ac1e81-e692-4a68-8bca-47890402c4ce
2015,201507,160,NWFSC - FEAT,69,8/24/15 22:37,48.45124667,-126.1545867,42,Male,0.5,9,Developing,403862,,Empty,,,62708bff-e209-4249-bfa2-6367b0379c83,9761d158-749c-46f4-89a2-705551fb5cd9
2015,201507,160,NWFSC - FEAT,69,8/24/15 22:37,48.45124667,-126.1545867,45,Female,0.57,4,Developing,403862,,Empty,,,7a2c21f7-76f6-448c-a5de-a8d9e4488737,7fa4072b-96b9-43af-9f9e-b9235ae3ca47
2015,201507,160,NWFSC - FEAT,69,8/24/15 22:37,48.45124667,-126.1545867,45,Female,0.66,5,Developing,403862,,Empty,,,37750bfb-cd4a-4d1b-8413-b66d4790e0be,484e5d0e-09b9-42a5-86bc-65631f7aa182
2015,201507,160,NWFSC - FEAT,49,8/9/15 16:53,45.36869,-124.4874233,42,Female,0.43,5,Developing,403862,,Empty,,,cb7c53b8-37f1-4d7b-957f-c5007d6bfc0c,ecde5687-5aea-4257-8199-ca318749f87e
2015,201507,160,NWFSC - FEAT,49,8/9/15 16:53,45.36869,-124.4874233,40,Female,0.4,3,Developing,403862,,Empty,,,8b8bb6ee-f171-4fa9-8109-22e36d25c533,2f736c88-ab1d-4999-86b1-69c10ce31c06
2015,201507,160,NWFSC - FEAT,49,8/9/15 16:53,45.36869,-124.4874233,45,Female,0.55,5,Developing,403862,,Empty,,,e3ae8f4d-c0a0-4f2d-bba3-7e722fd91dbb,2d680afc-11a8-422a-af97-1ed4e5759545
2015,201507,160,NWFSC - FEAT,7,6/28/15 19:12,35.94989,-121.5661867,39,Female,0.344,4,Developing,403862,,Empty,,,62927c3f-a5d7-4567-9491-7f9842d8d543,c3dc5f82-0090-4fd7-ac93-717b820deed3
2015,201507,160,NWFSC - FEAT,7,6/28/15 19:12,35.94989,-121.5661867,37,Male,0.28,3,Developing,403862,,Empty,,,69bd81bf-5834-49a6-a2df-8934d421e9cd,9b52de24-9ddb-4358-b3ed-7097b3e0f654
2015,201507,160,NWFSC - FEAT,7,6/28/15 19:12,35.94989,-121.5661867,34,Female,0.262,2,Immature,403862,,Empty,,,763ef577-205b-4c92-8131-c2b13c9fd2dd,c0c8f53c-0dd8-4186-b485-5368774b3f93
2007,200710,21,NWFSC - FEAT,79,8/8/07 16:36,51.103,-128.2469,49,Male,0.795,8,Developing,403862,,Empty,,,aeed2985-35b1-4fde-92af-45010a22ff1e,26568acb-d3b2-4b80-830c-959756e28b2c
2007,200710,21,NWFSC - FEAT,79,8/8/07 16:36,51.103,-128.2469,50,Male,0.88,8,Developing,403862,,Empty,,,1c2b1443-930d-477f-9edf-eefb3579fe12,75fba220-2d51-469e-953c-f0560f0da278
2007,200710,21,NWFSC - FEAT,79,8/8/07 16:36,51.103,-128.2469,53,Female,0.965,8,Developing,403862,,Empty,,,05963976-7afa-4423-997b-2a1e153e0f64,9e18d311-b5f5-4111-b58d-f8708f0130f0
2007,200710,21,NWFSC - FEAT,90,8/15/07 20:17,54.6207,-131.8254,57,Female,1.005,11,Spent,403862,,Empty,,,b933f3c1-02da-4821-a569-62da8cfe9ab2,58f79c27-438b-40fd-9fdc-8a1ed2c282a1
2007,200710,21,NWFSC - FEAT,90,8/15/07 20:17,54.6207,-131.8254,49,Male,0.72,8,Spent,403862,,Empty,,,efe12eb9-88e5-4bd1-bd99-a29a03ae0be5,68073b14-2cb2-492f-988c-19b0eb25a207
2007,200710,21,NWFSC - FEAT,90,8/15/07 20:17,54.6207,-131.8254,50,Female,0.725,8,Spent,403862,,Empty,,,909eef65-a083-4b69-9e7c-58cb2392dbb3,9b88881b-07aa-42b7-b064-20db21e576c7
2007,200710,21,NWFSC - FEAT,90,8/15/07 20:17,54.6207,-131.8254,50,Male,0.77,8,Spent,403862,,Empty,,,2b5bbeb6-e8e1-434b-9087-985b941fb374,ae6c2de9-c388-4384-8f45-5479adffa9ed
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,32,Male,0.185,2,Immature,403862,,Empty,,,1c0807f6-048b-4bc9-86ac-12ec3d8285d0,d4b4c70e-46fd-433c-b983-59c251867941
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,31,Female,0.17,3,Immature,403862,,Empty,,,50012d5c-b7e4-4a92-a94c-867645347d6f,4282f285-13ba-489a-bc72-f44c35c21a93
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,28,Male,0.135,2,Immature,403862,,Empty,,,7e985d05-b3d0-4537-af87-5adc42d028e9,6c79f65e-0882-419e-974d-479e91afea48
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,32,Female,0.2,2,Immature,403862,,Empty,,,e403f79d-5538-45b2-a159-27c1a339b2cf,0f5acf85-8f45-4912-acbb-1c01e2b91036
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,33,Female,0.23,2,Immature,403862,,Empty,,,d6242e69-5f28-45f5-811e-bb0149ee373d,60a7907b-175f-4c48-af93-39abd531a3a9
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,35,Male,0.245,3,Immature,403862,,Empty,,,142d7e29-816b-40a6-afdb-ec8a7fa5437f,296d258b-5d20-4c14-9a1d-a23cef7316c9
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,37,Female,0.31,2,Immature,403862,,Empty,,,ea39d399-77df-4ebe-872f-e0bad9c767c8,3c16181a-ef74-4899-9375-8f732dc241b9
2012,201201,160,NWFSC - FEAT,38,7/25/12 16:08,44.1329,-124.9622833,33,Male,0.22,2,Immature,403862,,Empty,,,7a4be3b9-0877-4ed6-83c3-97c470542e61,f8429111-900f-432a-a79e-0879786a6f43
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,21,Female,0.045,1,Immature,403862,,Empty,,,06e0b10a-39d6-4b2a-aa6f-3116f87f44d9,afda3226-16f3-476a-a6fc-73796b79077d
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,21,Female,0.05,1,Immature,403862,,Empty,,,f323df7e-2dda-4dd6-bc3b-2430e4798148,92d69ef9-8e91-4487-8df1-e1e595a9059f
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,21,Female,0.05,1,Immature,403862,,Empty,,,14451b13-e492-435c-b6e9-ddfc9d198460,a769b285-9382-4fd8-a533-6e463e884463
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,19,Female,0.04,1,Immature,403862,,Empty,,,9f668917-118b-47a3-93c4-dd99d668944b,2007b05d-a3fe-4661-9e4e-cdcb11be2a11
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,21,Female,0.05,1,Immature,403862,,Empty,,,9a59541a-9145-414e-bbb9-c5ad43f250c0,300f6da0-7753-42ba-877f-e42d6b106997
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,22,Female,0.055,1,Immature,403862,,Empty,,,9c440354-3969-43ce-8ce5-71322d587252,8ebc6295-54dd-45bb-bedd-0122a90a40c0
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,20,Female,0.045,1,Immature,403862,,Empty,,,20b40925-0b3a-40fa-b68f-44adc3f5573f,b4a54614-cf0a-40f4-b5dd-fc8ad6789a99
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,21,Female,0.045,1,Immature,403862,,Empty,,,6aaa44cc-c126-45b8-a85a-fa8db9ae7ec2,4ebef682-1d96-454d-8135-92abdbd527d4
2015,201507,160,NWFSC - FEAT,54,8/11/15 23:28,46.07563167,-124.6672733,22,Female,0.055,1,Immature,403862,,Empty,,,7ad2558d-a11a-4a5f-a1d3-9aa4c948620e,89d48cc0-232f-4e33-8ed6-bd43a9d1e3ae
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,45.5,Female,0.54,9,Inactive,403862,,Empty,,,3854d1f4-82fd-48a1-a055-e3aee52d9aa5,c8d2486d-a665-4095-a647-91a5e6d1cdf7
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,42,Male,0.536,5,Spent,403862,,Empty,,,bb127052-516f-44ad-be0f-16298f71db43,a62609db-9934-4321-8d86-76c1db88678f
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,44.5,Male,0.522,5,Spent,403862,,Empty,,,ac8d0820-bb91-4ea6-a568-72b740905674,fe1be0b5-cf47-4dac-94d0-72c55dfd4574
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,43.5,Male,0.552,5,Spent,403862,,Empty,,,e02c18c0-9841-44a4-9a9f-387fe76d4767,470f3db3-4e1c-4cfc-a9a5-b04056060fd9
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,46.5,Male,0.616,5,Spent,403862,,Empty,,,93130666-a6ce-4a11-97fa-ab88c18a75cd,5acaa538-af3a-4b5e-8abd-9b24955b1e5a
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,44.5,Female,0.526,5,Inactive,403862,,Empty,,,2140f79f-11de-4986-87a9-fabd04efc553,0f7f4e6f-b35f-4b33-90cb-91f2dbbab187
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,45.5,Female,0.564,9,Inactive,403862,,Empty,,,90a9d57b-da96-47bb-9a62-7d2e9602275d,52a09a35-0ea1-4cc8-9ded-df3bb75fc645
2019,201906,160,NWFSC - FEAT,56,7/29/19 17:07,45.05383422,-124.7595903,43.5,Female,0.46,4,Inactive,403862,,Empty,,,2d4d1c4a-8b0c-4b72-9bcf-713d654e7266,4ff02fe2-ed0b-4154-9e19-4cb66cc0324c
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,32,Female,0.21,2,Immature,403862,,Empty,,,391cecd4-7c22-458b-89e6-45d3ab74a551,37a62fba-04db-40d4-a39c-566db78fcf61
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,31,Female,0.19,2,Immature,403862,,Empty,,,cf701309-a6f4-4875-8451-7d653fb8977e,df934862-ce51-44f2-8be3-515a868c93a9
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,33,Female,0.22,2,Immature,403862,,Empty,,,dc19b635-487d-4c76-bd3c-0699895ae9f4,07715b07-1e0f-46d3-9565-eccb196dbd64
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,38,Male,0.25,4,Immature,403862,,Empty,,,e499bde2-1f1d-4724-bc56-9f00830967b9,997c0301-bac3-4405-9bc0-30f296c92520
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,35,Male,0.245,2,Immature,403862,,Empty,,,20f6a26c-e98c-46de-b49a-176b5871cad2,5b097fbf-3d18-4cbe-b2f4-9591878dabcc
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,32,Male,0.205,2,Immature,403862,,Empty,,,5acd4a6d-6c1a-4320-8e69-5a0bfb32a974,9310c0d3-7d84-41fa-b865-6fd02c15a9c9
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,49,Female,0.69,6,Developing,403862,,Empty,,,69f7cf33-e48d-411a-9a76-abded0b4dab1,953db77c-2747-444a-8dfa-cdea31c038ef
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,49,Female,0.715,10,Developing,403862,,Empty,,,01797a0a-fb52-4719-8a6e-ddb2a3f847d5,c31bcca7-5a5f-4360-b508-4ce9110d37d3
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,31,Female,0.18,2,Immature,403862,,Empty,,,01f63b18-b22e-4b3a-a40f-5183f3a0c3c6,a5ea070f-1eff-45b8-9a7a-9bce3ca78efb
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,31,Female,0.19,2,Immature,403862,,Empty,,,54010763-b307-4a5e-add3-7744f36d2140,e8618dcd-afff-48b2-bb12-318888795f35
2007,200710,21,NWFSC - FEAT,9,6/25/07 00:14,37.7666,-123.2387,32,Male,0.18,2,Immature,403862,,Empty,,,6b1af163-c524-43fa-b6db-a34549bd6ae2,1d65da17-46b4-4671-bfb3-8f7bbf3374b8
2012,201201,160,NWFSC - FEAT,25,7/19/12 22:17,41.13111667,-124.4085667,35,Female,0.24,2,Immature,403862,,Empty,,,5fcc3d07-fe58-4259-87ec-5e2534955489,be1c4ca6-77ff-4abf-9890-4ae9b237ab82
2012,201201,160,NWFSC - FEAT,25,7/19/12 22:17,41.13111667,-124.4085667,37,Female,0.315,3,Developing,403862,,Empty,,,12beeb66-3a1e-4ff7-b73f-1ac17241aea5,06f41135-c91a-4c5b-b510-79d50c76a50d
2012,201201,160,NWFSC - FEAT,25,7/19/12 22:17,41.13111667,-124.4085667,39,Female,0.335,3,Developing,403862,,Empty,,,1ed782ab-c0ef-43b9-aec1-78093675070c,992ee809-2441-4411-932f-9ef5a50cd6f1
2012,201201,160,NWFSC - FEAT,25,7/19/12 22:17,41.13111667,-124.4085667,43,Male,0.5,5,Developing,403862,,Empty,,,6132d759-e458-44a0-9c8e-8dd9bd09e860,1d4ad0db-4d19-4899-a2c9-e59a5c836e78
2012,201201,160,NWFSC - FEAT,25,7/19/12 22:17,41.13111667,-124.4085667,44,Male,0.47,4,Developing,403862,,Empty,,,fd663726-52b7-407c-ac9a-ea96ce0a7dcd,1d6b3758-b20e-4a81-8399-49e6084ccc89
2013,201305,160,NWFSC - FEAT,58,8/7/13 23:02,47.24037667,-124.94655,38,Male,0.324,3,Developing,403862,,Empty,,,44647346-185a-4d8e-b77d-0f882580892c,3203cf52-6fe1-482a-a4eb-7b528ad876fa
2013,201305,160,NWFSC - FEAT,58,8/7/13 23:02,47.24037667,-124.94655,41,Female,0.404,3,Developing,403862,,Empty,,,37e1e2d7-9b8f-4f4b-9d07-4c21b89db51d,9ef82721-3201-469e-a0ed-dc74c68126ba
2013,201305,160,NWFSC - FEAT,58,8/7/13 23:02,47.24037667,-124.94655,39,Female,0.37,3,Developing,403862,,Empty,,,146b6795-a3e4-416f-98f6-095d446115ad,d3441ffc-98bc-411e-a154-753dcdc11568
2013,201305,160,NWFSC - FEAT,58,8/7/13 23:02,47.24037667,-124.94655,43,Female,0.506,5,Developing,403862,,Empty,,,f78db532-4a00-42ad-9c95-08d4bf7cd171,e9f2c131-8ea5-4f79-bcf3-0230a8b4f237
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,41,Male,0.5,5,Developing,403862,,Empty,,,36dad502-ecea-4c60-a987-0d610df2fe21,2543b63c-84e9-4e30-88e7-1e106e78aef6
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,40,Female,0.5,5,Developing,403862,,Empty,,,c46126b1-bb83-42be-a2fa-00d53d87df6a,43b1bc03-c188-4d55-85f9-abc5f47980e3
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,40,Male,0.425,5,Spawning,403862,,Empty,,,9f65b097-08b1-4020-a4d2-4a382bdb84cb,7b6eb9e7-20e5-48af-a085-d5566a0550fb
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,23,Female,0.07,1,Developing,403862,,Empty,,,c09e0efd-de2a-4a28-aa95-957d42bf6ca1,5309f638-7073-4efa-a952-6e81cad8ed57
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,41,Female,0.46,5,Developing,403862,,Empty,,,967103b7-174a-43bb-866b-ef2b730d3db2,bb307594-df99-4408-b1c0-8c584cdcc8fe
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,36,Male,0.335,3,Spawning,403862,,Empty,,,789e27da-2cc4-4dd3-8ce5-e549815cdadf,fc524f15-9e51-4cdc-b604-ded833593605
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,21,Male,0.05,1,Immature,403862,,Empty,,,ec60c84b-4e0b-4347-ba4b-91b46c009a83,2b17bebc-f2a5-4df9-b0bb-322aff2a73f2
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,23,Female,0.065,1,Immature,403862,,Empty,,,cde2a520-56ed-4c20-a3b6-a902a91ba6fc,72163d4b-4f97-4482-a1ad-cab910a57980
2015,201507,160,NWFSC - FEAT,44,8/7/15 02:14,44.45956,-124.842775,22,Male,0.06,1,Immature,403862,,Empty,,,7c9d23ee-92cd-4d5a-875f-48399a8220b2,b50e8c6a-2f93-4da0-b38d-251ee4397265
2011,201103,160,NWFSC - FEAT,7,6/30/11 15:42,36.5419,-122.0162,36,Male,0.3,2,Spawning,403862,,Empty,,,f8dc313e-1225-478a-a8d5-b01bc554ed66,bd40a3dd-c689-4899-b927-42422faec1ab
2011,201103,160,NWFSC - FEAT,7,6/30/11 15:42,36.5419,-122.0162,41,Male,0.44,6,Spawning,403862,,Empty,,,e8649259-7f56-43d6-8803-c87be348ed0f,7d51bc99-f07b-4110-925f-f78f7680e8cc
2019,201906,160,NWFSC - FEAT,65,8/9/19 20:55,46.73206276,-124.8739064,40.5,Male,0.455,3,Spawning,403862,,Empty,,,6718dbab-3a2b-4f20-a077-982ac34f89c9,3612beac-8578-4e91-aa9d-881cb8512d7f
2019,201906,160,NWFSC - FEAT,65,8/9/19 20:55,46.73206276,-124.8739064,45,Female,0.52,5,Developing,403862,,Empty,,,5169d36b-0792-4324-8eb4-4c6eb402b4c3,fbecabc1-2a02-49de-bfc8-373dd928e99b
2019,201906,160,NWFSC - FEAT,65,8/9/19 20:55,46.73206276,-124.8739064,41,Female,0.445,3,Developing,403862,,Empty,,,12abf7fa-c454-4ab9-8aea-c2a8ebb77ad1,cacd6d60-dac6-4625-b630-1e9cf8bdaf8d
2015,201507,160,NWFSC - FEAT,60,8/14/15 23:36,47.36627667,-124.8485133,24,Female,0.085,1,Not recorded,403862,,Empty,,,9715da95-25b4-4773-9c28-dbbc4e719c7a,d547574f-c5cc-4fcc-8b42-f0505d17da1e
2015,201507,160,NWFSC - FEAT,60,8/14/15 23:36,47.36627667,-124.8485133,24,Female,0.075,1,Immature,403862,,Empty,,,f20f558a-6b19-41ec-b8bb-850459a1fed4,8c14c885-a706-4e7b-bebb-bb3c47cccf1b
2015,201507,160,NWFSC - FEAT,60,8/14/15 23:36,47.36627667,-124.8485133,23,Female,0.07,1,Immature,403862,,Empty,,,a52ce31b-fc66-479d-a01b-282c021104fc,b6cd33c9-551e-4c69-9b86-028dd60ee3df
2015,201507,160,NWFSC - FEAT,60,8/14/15 23:36,47.36627667,-124.8485133,23,Female,0.06,1,Immature,403862,,Empty,,,79127b82-aa6c-407d-b35c-5662c2d347c0,6c8776c3-a8a4-48ca-bd37-3738a2132b3d
2015,201507,160,NWFSC - FEAT,60,8/14/15 23:36,47.36627667,-124.8485133,22,Female,0.05,1,Immature,403862,,Empty,,,d8256098-b56b-4626-b65d-437395508dbe,4f53e618-7dc8-4a38-92f4-971946f12686
2015,201507,160,NWFSC - FEAT,60,8/14/15 23:36,47.36627667,-124.8485133,26,Female,0.095,1,Immature,403862,,Empty,,,2a2da3e9-357c-4fdf-a5c5-4feca5545193,0b128332-0960-4bc2-84fe-f2e9fc8abf9d
2015,201507,160,NWFSC - FEAT,60,8/14/15 23:36,47.36627667,-124.8485133,24,Female,0.08,1,Immature,403862,,Empty,,,69510f5d-ee98-43a9-9788-e41cf66692b4,c4565822-3de4-43e1-baaa-9e5c2a46498b
2015,201507,160,NWFSC - FEAT,58,8/14/15 00:11,46.92976167,-125.029295,43,Female,0.475,5,Developing,403862,,Empty,,,b5d31180-1e60-4c1b-a8b8-d9bedb6a5f53,9f0d79c9-eb89-48e5-bfed-5b9051c83494
